id,userType,userId,feedbackText,category,priority,rating,date,timestamp,status,page
ADMIN_1051,admin,user_admin_1051,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-20,2025-01-20T00:00:00,reviewed,reports
CLIENT_1520,client,user_client_1520,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-08,2025-01-08T00:00:00,new,register
CLIENT_1127,client,user_client_1127,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-07,2025-01-07T00:00:00,resolved,requests
SUPPLIER_0464,supplier,user_supplier_0464,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-10,2025-01-10T00:00:00,resolved,stats
ADMIN_1382,admin,user_admin_1382,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-19,2025-01-19T00:00:00,resolved,projects
CLIENT_0720,client,user_client_0720,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-02,2025-01-02T00:00:00,reviewed,offers
SUPPLIER_2873,supplier,user_supplier_2873,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-02,2025-01-02T00:00:00,in_progress,supplier-setup
CLIENT_2434,client,user_client_2434,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-10,2025-01-10T00:00:00,resolved,offers
ADMIN_1788,admin,user_admin_1788,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-12,2025-01-12T00:00:00,in_progress,settings
SUPPLIER_2105,supplier,user_supplier_2105,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-06,2025-01-06T00:00:00,new,supplier-setup
SUPPLIER_0839,supplier,user_supplier_0839,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-15,2025-01-15T00:00:00,resolved,portfolio
CLIENT_2424,client,user_client_2424,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-14,2025-01-14T00:00:00,reviewed,payments
CLIENT_1931,client,user_client_1931,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-12,2025-01-12T00:00:00,in_progress,payments
SUPPLIER_1261,supplier,user_supplier_1261,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-19,2025-01-19T00:00:00,in_progress,earnings
ADMIN_0797,admin,user_admin_0797,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-09,2025-01-09T00:00:00,resolved,disputes
ADMIN_1698,admin,user_admin_1698,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-03,2025-01-03T00:00:00,resolved,verification
SUPPLIER_2193,supplier,user_supplier_2193,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-16,2025-01-16T00:00:00,new,my-offers
CLIENT_0693,client,user_client_0693,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-19,2025-01-19T00:00:00,resolved,create-request
ADMIN_2079,admin,user_admin_2079,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-12,2025-01-12T00:00:00,reviewed,projects
CLIENT_1815,client,user_client_1815,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-04,2025-01-04T00:00:00,in_progress,offers
CLIENT_0835,client,user_client_0835,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-20,2025-01-20T00:00:00,new,register
SUPPLIER_2842,supplier,user_supplier_2842,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-16,2025-01-16T00:00:00,new,my-offers
SUPPLIER_2967,supplier,user_supplier_2967,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-04,2025-01-04T00:00:00,in_progress,supplier-projects
ADMIN_1530,admin,user_admin_1530,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-21,2025-01-21T00:00:00,in_progress,settings
CLIENT_2694,client,user_client_2694,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-12,2025-01-12T00:00:00,resolved,requests
SUPPLIER_1612,supplier,user_supplier_1612,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-19,2025-01-19T00:00:00,reviewed,my-offers
ADMIN_2914,admin,user_admin_2914,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-12,2025-01-12T00:00:00,resolved,analytics
SUPPLIER_1109,supplier,user_supplier_1109,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-16,2025-01-16T00:00:00,resolved,stats
ADMIN_2800,admin,user_admin_2800,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-16,2025-01-16T00:00:00,reviewed,analytics
CLIENT_0664,client,user_client_0664,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-19,2025-01-19T00:00:00,new,messages
SUPPLIER_1564,supplier,user_supplier_1564,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-12,2025-01-12T00:00:00,new,earnings
CLIENT_2072,client,user_client_2072,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-14,2025-01-14T00:00:00,in_progress,payments
ADMIN_2908,admin,user_admin_2908,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-07,2025-01-07T00:00:00,new,verification
ADMIN_2834,admin,user_admin_2834,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-02,2025-01-02T00:00:00,resolved,verification
CLIENT_2712,client,user_client_2712,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-20,2025-01-20T00:00:00,resolved,profile
ADMIN_1704,admin,user_admin_1704,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-03,2025-01-03T00:00:00,resolved,requests
ADMIN_2208,admin,user_admin_2208,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-18,2025-01-18T00:00:00,new,reports
SUPPLIER_0881,supplier,user_supplier_0881,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-20,2025-01-20T00:00:00,resolved,earnings
SUPPLIER_2373,supplier,user_supplier_2373,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-03,2025-01-03T00:00:00,in_progress,create-offer
CLIENT_2047,client,user_client_2047,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-15,2025-01-15T00:00:00,new,messages
CLIENT_2108,client,user_client_2108,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-10,2025-01-10T00:00:00,in_progress,create-request
ADMIN_1010,admin,user_admin_1010,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-12,2025-01-12T00:00:00,new,users
SUPPLIER_1402,supplier,user_supplier_1402,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-15,2025-01-15T00:00:00,new,earnings
SUPPLIER_2572,supplier,user_supplier_2572,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-09,2025-01-09T00:00:00,resolved,stats
CLIENT_2690,client,user_client_2690,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-11,2025-01-11T00:00:00,in_progress,projects
CLIENT_2918,client,user_client_2918,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-06,2025-01-06T00:00:00,new,requests
SUPPLIER_1305,supplier,user_supplier_1305,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-01,2025-01-01T00:00:00,reviewed,my-offers
ADMIN_1955,admin,user_admin_1955,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-06,2025-01-06T00:00:00,new,admin-dashboard
ADMIN_0216,admin,user_admin_0216,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-06,2025-01-06T00:00:00,new,reports
ADMIN_1035,admin,user_admin_1035,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-09,2025-01-09T00:00:00,in_progress,reports
ADMIN_1737,admin,user_admin_1737,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-19,2025-01-19T00:00:00,resolved,offers
SUPPLIER_2902,supplier,user_supplier_2902,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-12,2025-01-12T00:00:00,reviewed,create-offer
CLIENT_2749,client,user_client_2749,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-10,2025-01-10T00:00:00,in_progress,offers
SUPPLIER_0787,supplier,user_supplier_0787,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-20,2025-01-20T00:00:00,resolved,create-offer
CLIENT_1400,client,user_client_1400,الإشعارات كثيرة جداً - أريد تخصيصها,الإشعارات,medium,3,2025-01-13,2025-01-13T00:00:00,in_progress,register
ADMIN_2544,admin,user_admin_2544,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-21,2025-01-21T00:00:00,in_progress,verification
ADMIN_1442,admin,user_admin_1442,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-03,2025-01-03T00:00:00,resolved,users
CLIENT_2438,client,user_client_2438,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-06,2025-01-06T00:00:00,reviewed,requests
ADMIN_1070,admin,user_admin_1070,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-16,2025-01-16T00:00:00,reviewed,analytics
SUPPLIER_2438,supplier,user_supplier_2438,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-21,2025-01-21T00:00:00,reviewed,portfolio
CLIENT_2066,client,user_client_2066,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-01,2025-01-01T00:00:00,in_progress,create-request
SUPPLIER_2687,supplier,user_supplier_2687,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-16,2025-01-16T00:00:00,in_progress,stats
ADMIN_2568,admin,user_admin_2568,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-12,2025-01-12T00:00:00,reviewed,reports
SUPPLIER_1254,supplier,user_supplier_1254,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-18,2025-01-18T00:00:00,reviewed,stats
SUPPLIER_1280,supplier,user_supplier_1280,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-14,2025-01-14T00:00:00,reviewed,my-offers
CLIENT_0542,client,user_client_0542,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-13,2025-01-13T00:00:00,in_progress,profile
ADMIN_1314,admin,user_admin_1314,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-18,2025-01-18T00:00:00,new,offers
SUPPLIER_1239,supplier,user_supplier_1239,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-17,2025-01-17T00:00:00,reviewed,create-offer
CLIENT_1946,client,user_client_1946,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-02,2025-01-02T00:00:00,in_progress,offers
CLIENT_0490,client,user_client_0490,لا يمكنني حفظ الطلب كمسودة - يجب إكماله دفعة واحدة,إنشاء وإدارة الطلبات,high,2,2025-01-10,2025-01-10T00:00:00,resolved,payments
CLIENT_2442,client,user_client_2442,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-10,2025-01-10T00:00:00,reviewed,register
ADMIN_1148,admin,user_admin_1148,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-08,2025-01-08T00:00:00,resolved,analytics
ADMIN_0460,admin,user_admin_0460,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-02,2025-01-02T00:00:00,resolved,admin-dashboard
SUPPLIER_1985,supplier,user_supplier_1985,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-20,2025-01-20T00:00:00,reviewed,browse-requests
CLIENT_0893,client,user_client_0893,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-08,2025-01-08T00:00:00,in_progress,contracts
SUPPLIER_0944,supplier,user_supplier_0944,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-10,2025-01-10T00:00:00,reviewed,portfolio
ADMIN_2389,admin,user_admin_2389,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-10,2025-01-10T00:00:00,reviewed,users
CLIENT_2034,client,user_client_2034,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-14,2025-01-14T00:00:00,in_progress,projects
CLIENT_1644,client,user_client_1644,لا يمكنني حفظ الطلب كمسودة - يجب إكماله دفعة واحدة,إنشاء وإدارة الطلبات,high,2,2025-01-09,2025-01-09T00:00:00,reviewed,messages
CLIENT_1139,client,user_client_1139,عملية الدفع سلسة لكن أتمنى لو كانت أسرع,الدفع والمحفظة,medium,4,2025-01-12,2025-01-12T00:00:00,new,offers
CLIENT_1184,client,user_client_1184,عملية الدفع سلسة لكن أتمنى لو كانت أسرع,الدفع والمحفظة,medium,4,2025-01-16,2025-01-16T00:00:00,reviewed,messages
SUPPLIER_0503,supplier,user_supplier_0503,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-13,2025-01-13T00:00:00,resolved,stats
CLIENT_0805,client,user_client_0805,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-08,2025-01-08T00:00:00,in_progress,requests
ADMIN_0109,admin,user_admin_0109,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-01,2025-01-01T00:00:00,resolved,analytics
SUPPLIER_0662,supplier,user_supplier_0662,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-07,2025-01-07T00:00:00,in_progress,portfolio
SUPPLIER_0651,supplier,user_supplier_0651,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-18,2025-01-18T00:00:00,new,portfolio
CLIENT_0272,client,user_client_0272,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-13,2025-01-13T00:00:00,new,messages
ADMIN_0889,admin,user_admin_0889,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-13,2025-01-13T00:00:00,in_progress,requests
SUPPLIER_0531,supplier,user_supplier_0531,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-09,2025-01-09T00:00:00,reviewed,portfolio
CLIENT_1769,client,user_client_1769,الأزرار صغيرة جداً على الجوال,التصميم والواجهة,high,2,2025-01-09,2025-01-09T00:00:00,in_progress,offers
CLIENT_1405,client,user_client_1405,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-10,2025-01-10T00:00:00,resolved,login
ADMIN_1513,admin,user_admin_1513,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-01,2025-01-01T00:00:00,in_progress,reports
SUPPLIER_2672,supplier,user_supplier_2672,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-04,2025-01-04T00:00:00,reviewed,supplier-projects
SUPPLIER_1675,supplier,user_supplier_1675,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-01,2025-01-01T00:00:00,in_progress,supplier-projects
CLIENT_1811,client,user_client_1811,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-13,2025-01-13T00:00:00,reviewed,offers
CLIENT_0426,client,user_client_0426,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-07,2025-01-07T00:00:00,in_progress,messages
SUPPLIER_2389,supplier,user_supplier_2389,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-19,2025-01-19T00:00:00,new,stats
ADMIN_2162,admin,user_admin_2162,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-04,2025-01-04T00:00:00,in_progress,disputes
SUPPLIER_2817,supplier,user_supplier_2817,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-21,2025-01-21T00:00:00,in_progress,create-offer
SUPPLIER_1341,supplier,user_supplier_1341,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-05,2025-01-05T00:00:00,reviewed,portfolio
CLIENT_1603,client,user_client_1603,عملية الدفع سلسة لكن أتمنى لو كانت أسرع,الدفع والمحفظة,medium,4,2025-01-14,2025-01-14T00:00:00,new,payments
SUPPLIER_1106,supplier,user_supplier_1106,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-13,2025-01-13T00:00:00,resolved,create-offer
SUPPLIER_0973,supplier,user_supplier_0973,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-08,2025-01-08T00:00:00,in_progress,my-offers
ADMIN_2121,admin,user_admin_2121,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-10,2025-01-10T00:00:00,in_progress,settings
SUPPLIER_1038,supplier,user_supplier_1038,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-06,2025-01-06T00:00:00,in_progress,stats
CLIENT_2588,client,user_client_2588,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-12,2025-01-12T00:00:00,reviewed,register
SUPPLIER_0172,supplier,user_supplier_0172,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-20,2025-01-20T00:00:00,in_progress,earnings
CLIENT_1977,client,user_client_1977,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-12,2025-01-12T00:00:00,resolved,login
SUPPLIER_2640,supplier,user_supplier_2640,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-05,2025-01-05T00:00:00,resolved,earnings
SUPPLIER_0062,supplier,user_supplier_0062,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-14,2025-01-14T00:00:00,resolved,my-offers
CLIENT_0915,client,user_client_0915,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-12,2025-01-12T00:00:00,new,profile
SUPPLIER_1917,supplier,user_supplier_1917,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-19,2025-01-19T00:00:00,new,supplier-projects
ADMIN_2776,admin,user_admin_2776,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-14,2025-01-14T00:00:00,reviewed,verification
SUPPLIER_2654,supplier,user_supplier_2654,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-15,2025-01-15T00:00:00,resolved,supplier-setup
SUPPLIER_2734,supplier,user_supplier_2734,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-09,2025-01-09T00:00:00,in_progress,portfolio
CLIENT_0013,client,user_client_0013,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-07,2025-01-07T00:00:00,reviewed,messages
CLIENT_1633,client,user_client_1633,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-07,2025-01-07T00:00:00,reviewed,login
ADMIN_0978,admin,user_admin_0978,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-15,2025-01-15T00:00:00,resolved,reports
SUPPLIER_2798,supplier,user_supplier_2798,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-03,2025-01-03T00:00:00,reviewed,stats
SUPPLIER_1898,supplier,user_supplier_1898,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-19,2025-01-19T00:00:00,new,my-offers
CLIENT_2429,client,user_client_2429,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-07,2025-01-07T00:00:00,resolved,offers
CLIENT_1716,client,user_client_1716,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-06,2025-01-06T00:00:00,new,login
SUPPLIER_1431,supplier,user_supplier_1431,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-17,2025-01-17T00:00:00,new,portfolio
CLIENT_1659,client,user_client_1659,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-06,2025-01-06T00:00:00,reviewed,contracts
CLIENT_0446,client,user_client_0446,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-17,2025-01-17T00:00:00,reviewed,contracts
ADMIN_2400,admin,user_admin_2400,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-14,2025-01-14T00:00:00,in_progress,offers
CLIENT_0979,client,user_client_0979,عملية الدفع سلسة لكن أتمنى لو كانت أسرع,الدفع والمحفظة,medium,4,2025-01-05,2025-01-05T00:00:00,reviewed,contracts
ADMIN_0915,admin,user_admin_0915,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-09,2025-01-09T00:00:00,reviewed,verification
ADMIN_1040,admin,user_admin_1040,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-07,2025-01-07T00:00:00,resolved,disputes
CLIENT_2235,client,user_client_2235,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-05,2025-01-05T00:00:00,reviewed,create-request
CLIENT_0171,client,user_client_0171,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-14,2025-01-14T00:00:00,reviewed,messages
CLIENT_0356,client,user_client_0356,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-05,2025-01-05T00:00:00,resolved,projects
ADMIN_0298,admin,user_admin_0298,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-04,2025-01-04T00:00:00,reviewed,analytics
ADMIN_1860,admin,user_admin_1860,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-19,2025-01-19T00:00:00,new,admin-dashboard
SUPPLIER_2814,supplier,user_supplier_2814,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-01,2025-01-01T00:00:00,new,my-offers
CLIENT_2268,client,user_client_2268,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-05,2025-01-05T00:00:00,resolved,requests
ADMIN_1830,admin,user_admin_1830,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-02,2025-01-02T00:00:00,resolved,admin-dashboard
SUPPLIER_0733,supplier,user_supplier_0733,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-15,2025-01-15T00:00:00,new,my-offers
CLIENT_0244,client,user_client_0244,الإشعارات كثيرة جداً - أريد تخصيصها,الإشعارات,medium,3,2025-01-02,2025-01-02T00:00:00,in_progress,projects
CLIENT_0374,client,user_client_0374,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-17,2025-01-17T00:00:00,reviewed,register
CLIENT_0726,client,user_client_0726,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-14,2025-01-14T00:00:00,new,offers
ADMIN_2577,admin,user_admin_2577,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-15,2025-01-15T00:00:00,reviewed,settings
SUPPLIER_1245,supplier,user_supplier_1245,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-09,2025-01-09T00:00:00,new,supplier-projects
SUPPLIER_0896,supplier,user_supplier_0896,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-16,2025-01-16T00:00:00,reviewed,my-offers
SUPPLIER_2834,supplier,user_supplier_2834,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-09,2025-01-09T00:00:00,in_progress,create-offer
SUPPLIER_1782,supplier,user_supplier_1782,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-01,2025-01-01T00:00:00,resolved,stats
SUPPLIER_1972,supplier,user_supplier_1972,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-01,2025-01-01T00:00:00,resolved,browse-requests
ADMIN_0384,admin,user_admin_0384,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-02,2025-01-02T00:00:00,resolved,disputes
ADMIN_2892,admin,user_admin_2892,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-08,2025-01-08T00:00:00,reviewed,offers
CLIENT_1270,client,user_client_1270,الأزرار صغيرة جداً على الجوال,التصميم والواجهة,high,2,2025-01-19,2025-01-19T00:00:00,new,create-request
ADMIN_0276,admin,user_admin_0276,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-17,2025-01-17T00:00:00,in_progress,projects
ADMIN_2811,admin,user_admin_2811,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-06,2025-01-06T00:00:00,new,admin-dashboard
